Iterations,VI avg moves,QL avg moves
13385,11349.3,390
13390,11026.1,450
13395,11948.5,420
13400,11042.3,550
13405,11160.7,480
13410,11656.4,612.7
13415,11144,510
13420,12549.5,660
13425,11176.9,472.7
13430,10602.9,540
13435,11844.2,640
13440,11505.2,350
13445,11042.4,510
13450,11540.8,672.8
13455,10910.4,580
13460,11152.4,662.7
13465,11138,420
13470,10575.2,622.8
13475,10959.8,470
13480,10579.3,322.8
13485,10799.2,330
13490,11203.3,432.5
13495,11073.4,580
13500,11589.8,402.7
13505,10656.5,450
13510,12127.8,365.3
13515,11998.4,630
13520,11281.1,602.8
13525,10882.4,612.5
13530,11213.1,370
13535,11110.6,500
13540,10859.4,702.8
13545,12494.2,340
13550,11588.9,385.3
13555,10877.2,445.3
13560,10901.8,600
13565,11786.6,482.5
13570,11096.4,560
13575,11265.7,465.3
13580,11562.4,352.5
13585,11784.6,460
13590,11391.2,430
13595,11282.7,492.7
13600,11441.2,642.7
13605,10872.1,445.5
13610,11723.6,630
13615,10791.9,350
13620,11133.3,670
13625,10628.9,500
13630,10918.3,302.8
13635,11855.2,410
13640,10674.5,542.7
13645,11382.2,265.5
13650,10682.7,510
13655,10658.3,500
13660,11381.4,550
13665,10725.2,232.5
13670,11686.1,592.5
13675,10724.2,422.8
13680,10995.3,720
13685,11389.8,410
13690,11205.9,470
13695,10976.9,542.7
13700,10732.9,722.7
13705,10881.4,610
13710,11032.4,385.5
13715,11353.7,282.8
13720,11257.2,640
13725,10898.7,452.7
13730,10594.1,480
13735,10915.3,490
13740,11576.4,460
13745,10687.5,482.5
13750,10816.1,472.7
13755,10512.9,262.8
13760,10856.5,680
13765,11860.2,610
13770,10918.3,600
13775,11270.6,460
13780,10787.4,430
13785,11303.2,542.8
13790,11316.4,560
13795,11819.7,630
13800,11184.3,500
13805,11899.6,612.7
13810,11440.8,870
13815,11047.4,452.5
13820,11104.1,540
13825,10856.4,320
13830,11043.9,730
13835,10727.6,460
13840,11276.2,550
13845,10885.6,512.5
13850,10599.5,560
13855,11281.8,400
13860,10765.3,580
13865,12201.7,352.7
13870,11864.2,450
13875,11879.6,402.7
13880,10949.8,700
13885,11457.7,572.7
13890,11845,410
13895,11117.5,530
13900,10931.9,370
13905,11038.5,412.5
13910,10678.5,692.7
13915,11132.9,580
13920,10648.6,540
13925,10849.7,472.5
13930,11333.6,412.5
13935,10956.6,380
13940,11611.2,552.5
13945,11747.1,600
13950,11645.2,592.5
13955,11721.5,540
13960,11507.5,400
13965,10677.3,502.5
13970,10712.1,462.7
13975,11357.3,482.7
13980,10688.4,420
13985,11229.7,292.7
13990,10982.4,520
13995,11197.6,530
14000,11369,312.5
14005,11353.7,605.8
14010,12272.8,522.5
14015,11595.1,600
14020,11186,402.7
14025,11214,502.5
14030,11362,490
14035,10793.4,430
14040,10781.8,420
14045,11069.5,450
14050,11248,580
14055,11294.2,422.5
14060,10854.6,512.7
14065,11017.9,530
14070,10902,392.7
14075,11886.7,370
14080,11942.6,522.5
14085,10853.4,410
14090,10690.5,520
14095,11651.2,523.1
14100,11152.1,442.7
14105,10764.3,532.5
14110,11040.1,450
14115,10736.3,492.7
14120,10921.3,590
14125,10903.4,432.7
14130,10901.1,470
14135,11013.2,472.7
14140,11079.2,392.5
14145,11387.8,400
14150,11771.6,382.5
14155,10729,562.5
14160,10612.7,372.5
14165,11233.3,440
14170,10742.1,282.7
14175,11630.1,392.7
14180,11355.1,660
14185,11039.1,510
14190,11201.2,450
14195,11725,540
14200,11489.5,280
14205,11000.3,433.1
14210,10889.8,390
14215,10746.1,282.7
14220,11207.5,685.8
14225,10854.7,553.1
14230,10928.1,452.5
14235,11421.7,460
14240,10604.9,430
14245,10635.1,290
14250,11096.9,483.1
14255,11260.1,402.5
14260,10757,470
14265,11416.5,302.7
14270,10644,420
14275,10780.5,540
14280,11716.5,360
14285,10548.9,420
14290,10917.3,422.5
14295,11507.7,492.7
14300,10951,500
14305,10817.3,593.1
14310,11270.2,500
14315,10648.6,482.7
14320,10870.6,262.7
14325,10987.8,430
14330,10661.6,430
14335,10720.8,410
14340,11523.1,392.5
14345,11173.3,373.1
14350,10897.9,542.5
14355,11441.4,362.5
14360,11334.7,383.1
14365,11403.7,272.7
14370,11057.7,382.5
14375,11667,520
14380,11170.7,480
14385,11201.3,490
14390,10954.7,335.6
14395,11170.8,570
14400,10554.5,382.5
14405,10768.3,410
14410,10786.6,490
14415,10742.6,510
14420,10991.8,250
14425,11217,350
14430,11092.2,460
14435,10593.5,560
14440,11476.6,392.7
14445,11287.6,620
14450,10604.8,452.5
14455,11397.7,440
14460,10863.6,490
14465,11594.6,642.5
14470,11475,312.7
14475,11073.5,610
14480,11318.2,460
14485,10940.5,590
14490,11140.7,360
14495,11215.9,410
14500,11458.7,570
14505,11264.6,402.5
14510,10711,380
14515,10791.2,550
14520,10774.1,342.7
14525,11019.7,392.5
14530,11269,510
14535,11407.9,410
14540,11295.9,390
14545,10975.1,360
14550,11234.2,570
14555,11020.6,362.7
14560,11108.3,330
14565,10865.1,402.7
14570,11042.7,372.7
14575,11397.2,450
14580,11068.6,262.7
14585,10797.6,272.7
14590,11161.3,502.7
14595,11873.1,292.5
14600,10932.9,552.5
14605,10675,520
14610,11095.7,362.7
14615,11049,350
14620,10804.3,540
14625,11346.8,332.5
14630,11143.6,510
14635,10928.5,370
14640,10554.1,430
14645,11873.7,520
14650,10896.6,620
14655,11121.9,402.5
14660,11132.3,340
14665,10854.9,412.5
14670,10913.3,370
14675,11252.7,362.5
14680,10539.4,430
14685,11777.7,490
14690,10801.9,372.7
14695,12103.8,560
14700,10790.6,392.5
14705,12154.8,450
14710,11737.4,450
14715,10938.9,330
14720,10919,490
14725,11095.3,302.7
14730,11390.7,512.5
14735,11469.1,400
14740,11199.8,460
14745,10619.8,500
14750,11788.2,442.5
14755,10764.3,410
14760,10967.5,300
14765,11446.7,402.5
14770,11315.1,350
14775,11251.9,482.7
14780,11226.9,530
14785,10853.5,402.5
14790,11467.7,432.7
14795,10976.3,422.5
14800,11529.9,422.7
14805,10508.5,332.7
14810,11502.3,402.7
14815,11127.4,422.7
14820,10793.2,392.5
14825,10889,572.7
14830,11552.8,410
14835,10964.1,662.7
14840,12097.8,352.5
14845,11004,612.7
14850,11026,400
14855,10991,462.7
14860,10878,520
14865,10950.5,500
14870,10821.7,310
14875,11164.5,400
14880,10658.8,480
14885,11037.5,450
14890,12289.6,282.7
14895,10891.3,640
14900,11596,532.7
14905,11069.6,450
14910,10663.2,350
14915,10848,390
14920,11224.4,442.5
14925,10754.3,400
14930,10720.9,470
14935,10813.1,280
14940,11866.2,630
14945,11250,332.7
14950,11898,360
14955,11300.3,470
14960,11358.2,570
14965,11155.7,390
14970,10691.3,332.5
14975,11820.1,282.7
14980,10926.9,492.5
14985,10910.3,490
14990,11217.1,322.7
14995,11775.2,532.7
15000,10635.9,600
15005,11271.5,382.7
15010,11200.9,450
15015,11466.2,422.5
15020,10719,500
15025,10791.8,630
15030,11575.8,432.5
15035,11569.3,520
15040,10644.1,450
15045,11019.7,432.5
15050,11375.4,422.7
15055,10947.4,422.7
15060,10659,660
15065,11711.3,402.7
15070,11124.4,550
15075,11298.2,590
15080,10750.2,442.9
15085,11119.5,552.5
15090,11349.9,650
15095,11289.4,440
15100,11079.1,512.7
15105,10569.4,572.7
15110,11192.3,560
15115,11472,412.7
15120,10571.9,512.5
15125,10496.7,550
15130,12090.4,360
15135,11106.5,502.5
15140,11762.1,430
15145,10883.2,452.9
15150,10716.3,450
15155,10844.4,370
15160,11652.2,392.9
15165,11949,440
15170,11418.5,470
15175,11950.5,462.5
15180,11671.1,502.7
15185,10755.4,400
15190,10879.7,430
15195,10673.9,390
15200,11740.1,540
15205,11480.9,315.4
15210,11515,412.7
15215,10725.3,522.7
15220,11152.7,460
15225,10584.3,322.9
15230,10634.5,362.7
15235,10883.7,550
15240,11815.6,370
15245,11771.8,492.7
15250,12213.4,475.4
15255,10711.7,352.7
15260,11996.8,480
15265,11076.4,530
15270,10781.1,380
15275,11709.2,370
15280,10878.5,460
15285,11979.9,560
15290,11053.4,262.9
15295,10761.8,320
15300,11091.5,500
15305,10558.4,505.6
15310,11287.4,620
15315,11128.1,412.9
15320,11476.3,472.7
15325,10893.9,362.5
15330,11220.7,530
15335,11722.5,300
15340,11114.6,440
15345,10568.9,500
15350,11844.5,580
15355,11036.9,565.6
15360,11117.6,462.5
15365,10847.2,470
15370,11007.7,490
15375,11518.4,440
15380,10950.8,430
15385,10706.7,412.7
15390,10617.1,460
15395,11450,450
15400,12252.3,420
15405,10742.3,492.5
15410,10846.8,422.7
15415,10696.7,352.5
15420,10775.4,432.5
15425,10599.3,530
15430,10958.1,330
15435,11595.5,580
15440,11173.4,582.7
15445,11156.5,410
15450,10877.9,412.7
15455,12007.1,490
15460,10600.6,510
15465,11745.9,710
15470,10548.9,440
15475,10889.2,402.5
15480,11196.3,420
15485,10803.3,610
15490,10760,600
15495,11108.9,400
15500,12472.3,452.7
15505,10969.4,452.7
15510,11041.8,542.5
15515,10769.3,502.5
15520,11633.9,342.5
15525,11445.4,402.7
15530,11399.8,500
15535,10791.7,520
15540,11062.6,590
15545,11420.4,570
15550,10893.1,400
15555,10783.4,372.7
15560,12351.8,412.5
15565,10927.9,370
15570,10963.6,350
15575,12038.8,392.5
15580,11171.6,510
15585,10560.9,375
15590,10696.5,450
15595,10519.9,460
15600,11170.2,512.5
15605,11794.2,590
15610,10649,460
15615,10561.3,472.5
15620,10677.1,570
15625,11467,362.5
15630,10669.7,480
15635,10663,482.7
15640,11068.8,412.5
15645,11381.9,432.5
15650,11159.6,422.5
15655,10803.3,285
15660,11120.2,510
15665,10537.9,362.5
15670,10958.1,520
15675,10557.2,432.7
15680,11107.2,400
15685,10603.3,322.7
15690,11138.4,710
15695,10920.5,435
15700,10844.4,275.2
15705,11585.8,502.7
15710,11336.6,482.5
15715,10930.1,432.7
15720,11494.9,610
15725,10585.8,470
15730,11128,520
15735,11675.7,520
15740,11661.1,392.5
15745,11550.7,370
15750,11120.2,420
15755,12005.5,610
15760,11504,480
15765,10797,420
15770,11033.8,450
15775,10706.1,420
15780,11461.5,372.7
15785,11377.1,405.2
15790,10843.6,402.7
15795,10575.5,462.5
15800,10848.5,432.5
15805,12336.9,412.5
15810,10816.3,305.2
15815,11190.4,402.5
15820,10599.4,370
15825,10786.1,402.5
15830,10557.1,322.7
15835,10756.7,372.5
15840,10933.3,430
15845,11015,380
15850,10858.2,422.7
15855,11225.7,442.7
15860,10716.4,470
15865,10868.9,372.5
15870,11282.7,452.7
15875,11160.4,560
15880,10900.8,362.5
15885,10671.9,530
15890,10951.4,385.2
15895,10947.6,452.7
15900,11329.4,412.5
15905,10914,360
15910,11576.4,480
15915,11280,462.5
15920,11182.7,570
15925,10621.6,432.5
15930,11425.5,382.5
15935,10896.1,452.5
15940,11333.8,442.7
15945,11685.5,372.5
15950,11172.1,452.5
15955,10814.5,472.5
15960,11111.4,415
15965,11445.6,492.5
15970,11188.7,452.7
15975,10599.3,370
15980,10832.6,285
15985,10952.1,560
15990,12010.5,470
15995,10728.2,250
16000,11352.3,492.5
16005,10794.5,402.5
16010,11186.2,372.5
16015,10962,512.5
16020,10840.3,520
16025,10519.8,412.5
16030,11768.4,470
16035,10748.6,462.5
16040,11685.2,460
16045,11017.3,450
16050,10897.3,422.5
16055,10873.6,330
16060,11268.5,462.5
16065,11280.7,385
16070,11044.9,492.5
16075,11321.1,312.5
16080,10869.9,482.5
16085,10781.3,380
16090,10874.3,385
16095,10626.8,442.5
16100,11175.5,472.5
16105,10954.5,232.5
16110,11019.8,442.5
16115,10889.1,532.5
16120,11118.8,530
16125,10639.9,422.5
16130,10592.8,410
16135,10556.4,422.5
16140,10672.8,430
16145,10832.4,432.5
16150,10756.4,462.5
16155,10712.2,332.5
16160,10831,372.5
16165,11712.1,285
16170,11589.1,530
16175,10706.9,510
16180,10989.1,450
16185,11844.6,570
16190,11057.2,580
16195,12021.8,392.5
16200,10874.7,450
16205,11311.6,362.5
16210,10986.1,392.5
16215,11601.7,375
16220,11255.2,292.5
16225,10791.9,580
16230,10766.3,492.5
16235,11443.8,370
16240,10901.7,355
16245,12044.3,380
16250,10726.1,420
16255,11029,390
16260,11221.4,510
16265,10589.1,450
16270,12100.5,562.5
16275,11705.4,412.5
16280,12169.7,432.5
16285,11193.2,562.5
16290,10629.5,412.5
16295,11070.8,452.5
16300,11431.4,430
16305,11508.6,572.5
16310,11133.1,275
16315,10847.6,452.5
16320,10764.2,352.5
16325,10836,362.5
16330,12112.4,275
16335,10519.8,365
16340,10767.5,402.5
16345,11230.2,630
16350,10785.7,452.5
16355,11324.7,472.5
16360,10663.1,522.5
16365,10632.7,400
16370,11735.9,510
16375,11175.9,492.5
16380,11157.8,350
16385,10975.1,490
16390,10913.2,600
16395,11040.8,382.5
16400,11626.7,422.5
16405,10762.2,490
16410,11768.6,372.5
16415,11154.3,422.5
16420,10740.7,282.5
16425,11275.1,410
16430,10965.6,375
16435,11769.3,430
16440,10925.9,532.5
16445,10845.1,360
16450,10795.4,540
16455,10952,490
16460,10687.2,480
16465,10727.8,492.5
16470,10705.6,462.5
16475,11065.7,522.5
16480,11071.3,420
16485,11370,430
16490,11041.7,470
16495,10690.7,415
16500,10815.1,502.5
16505,10546.6,500
16510,10800.2,600
16515,11209.3,480
16520,11003.6,620
16525,11176.7,392.5
16530,10594.5,500
16535,10503.1,432.5
16540,11166.1,395
16545,10770.7,482.5
16550,11386.9,480
16555,11697.1,370
16560,11081.9,460
16565,10522.6,372.5
16570,11413.5,382.5
16575,10806.1,370
16580,10704.4,442.5
16585,10731.3,392.5
16590,10896.6,522.5
16595,10817.7,442.5
16600,10762.7,500
16605,11223.5,490
16610,11028.2,322.5
16615,10592.7,510
16620,10544.7,475
16625,10704.2,530
16630,11009.6,500
16635,10556.7,470
16640,10644.6,442.5
16645,10608.8,520
16650,10968.4,560
16655,11746.6,512.5
16660,10924.5,430
16665,11229,410
16670,10564.1,450
16675,11103.7,532.5
16680,10810.9,460
16685,11122.1,540
16690,11175.8,420
16695,11278.6,580
16700,10678.4,335
16705,10844,440
16710,11138,322.5
16715,10873.1,320
16720,11335.6,500
16725,10867.6,320
16730,11631.7,560
16735,10940.4,342.5
16740,10992.9,435
16745,10740.7,452.5
16750,11469.3,502.5
16755,10948.7,530
16760,10819.1,415
16765,10761.3,520
16770,10732.1,242.5
16775,11233.6,560
16780,11676.6,550
16785,10940.7,472.5
16790,11253.6,570
16795,10886.5,490
16800,11794,540
16805,10990.5,540
16810,11161.8,442.5
16815,10868,500
16820,10939.1,410
16825,10796.3,520
16830,11163.9,530
16835,10541.8,580
16840,10941.7,342.5
16845,10842.4,450
16850,10800.4,612.5
16855,10817.9,590
16860,11489.6,412.5
16865,11688.6,472.5
16870,10822.5,495
16875,10764.2,492.5
16880,10925,810
16885,10945.5,510
16890,10769.4,612.5
16895,11133.8,380
16900,11691.5,800
16905,10683.8,670
16910,10711.7,440
16915,10815.7,482.5
16920,10741.9,672.5
16925,11071.6,412.5
16930,10747.1,492.5
16935,10738.3,352.5
16940,11082.1,350
16945,10998.1,610
16950,11079.3,352.5
16955,10730,692.5
16960,11611.8,750
16965,10772.2,690
16970,11203.3,670
16975,11572.5,402.5
16980,11235.9,610
16985,11538,780
16990,10788.4,450
16995,10908.4,502.5
17000,10541.7,410
17005,10715.5,370
17010,10845.2,472.5
17015,10976.9,450
17020,11677.1,472.5
17025,10714.6,390
17030,10610.6,642.5
17035,11796.7,420
17040,10923.7,740
17045,10455.9,382.5
17050,11791.1,500
17055,11029.2,452.5
17060,11198.3,502.5
17065,11239.8,400
17070,10771.3,410
17075,11302,480
17080,10745.6,670
17085,10717.1,630
17090,11720.8,452.5
17095,10745,502.5
17100,11018.9,832.5
17105,10811.4,570
17110,10830.2,422.5
17115,10953.5,662.5
17120,10910.7,540
17125,11584,522.5
17130,10763.8,532.5
17135,11036.7,682.5
17140,11174.9,500
17145,10694.4,820
17150,10986.2,350
17155,10791.7,560
17160,10684.3,700
17165,10808.2,770
17170,11254.3,360
17175,11035.3,770
17180,11047,780
17185,10950.3,700
17190,11911.6,442.5
17195,10778,610
17200,10793.2,490
17205,10987.5,690
17210,11684.2,862.5
17215,10652.6,950
17220,11744.6,540
17225,10820.4,580
17230,11383.1,980
17235,11465.1,640
17240,11957,470
17245,10509.5,530
17250,11083.2,560
17255,11410.1,602.5
17260,11519.2,510
17265,11250.3,530
17270,11131.9,880
17275,10882.2,840
17280,11070.7,622.5
17285,10858.2,540
17290,10626.1,682.5
17295,11170.8,550
17300,11097.9,1050
17305,11225.6,920
17310,10869.3,430
17315,11076.6,1060
17320,10623.8,642.5
17325,11090.2,1070
17330,10628.6,1020
17335,11315,610
17340,10752.1,910
17345,11176.4,420
17350,11206,780
17355,11215.8,1100
17360,11325.5,852.5
17365,11969.2,440
17370,10706.3,422.5
17375,10824.8,480
17380,11400.5,650
17385,10856.6,440
17390,10589.9,590
17395,10932.6,770
17400,11036.3,772.5
17405,11509.7,900
17410,10534.3,492.5
17415,10769.2,750
17420,10992.2,690
17425,11237,630
17430,11371.9,502.5
17435,11716.2,710
17440,10988.9,690
17445,10955.7,810
17450,11104.6,292.5
17455,11026.2,580
17460,11229.6,530
17465,10504.9,690
17470,11072.5,720
17475,10818.7,610
17480,10889.1,842.5
17485,11586.6,740
17490,10632.4,500
17495,10767.4,830
17500,11243.7,932.5
17505,10520,600
17510,11411.9,830
17515,10716.6,1000
17520,10791.1,640
17525,10920.1,860
17530,10852.8,780
17535,10622.2,840
17540,10703.5,750
17545,11168.6,760
17550,11160.6,580
17555,10672,740
17560,11234.3,910
17565,10682.3,650
17570,10551,810
17575,10904.4,772.5
17580,11002,600
17585,11433.6,630
17590,10909.8,600
17595,10737.4,720
17600,11372.3,750
17605,10979.7,862.5
17610,11261,830
17615,11274.9,780
17620,10645.1,750
17625,10782,1080
17630,10725.5,580
17635,10681.5,920
17640,10830.7,710
17645,11056.2,890
17650,10670.9,1040
17655,11393.2,582.5
17660,10874.8,510
17665,10833.7,882.5
17670,10977.4,620
17675,11101.5,910
17680,11299.7,810
17685,10618.4,880
17690,10747.5,1100
17695,10667,950
17700,10865.4,650
17705,10871,710
17710,10934.6,620
17715,11377.4,720
17720,11433.5,632.5
17725,10594.8,790
17730,11323.3,710
17735,10609.5,870
17740,11519.4,560
17745,10631.2,760
17750,10611.2,830
17755,10833.8,952.5
17760,10491.4,970
17765,10645.7,460
17770,11230.8,950
17775,10807.7,530
17780,10689.1,800
17785,10993.3,700
17790,10828.5,860
17795,11299,692.5
17800,11407.2,920
17805,10835.7,940
17810,10899.1,680
17815,10830.2,960
17820,11174.1,562.5
17825,11177.3,582.5
17830,11381.6,830
17835,10803.3,650
17840,10837.1,810
17845,10648.5,630
17850,10857,830
17855,11758.4,880
17860,11150,730
17865,10976,1060
17870,10985.8,810
17875,11321,502.5
17880,11197.8,672.5
17885,10625.6,642.5
17890,10698.9,840
17895,11199.7,810
17900,11029.5,1040
17905,10904.8,870
17910,11727.8,1110
17915,10944.1,1040
17920,10719.6,770
17925,10727.9,520
17930,10908.2,390
17935,10946.6,520
17940,10576.9,800
17945,10709.7,630
17950,11165.2,1050
17955,10695,922.5
17960,10995.2,742.5
17965,11041.4,802.5
17970,10980,632.5
17975,11703,1080
17980,11194.9,480
17985,11125.4,850
17990,11400,610
17995,10637.7,970
18000,10756.3,620
18005,10686.2,620
18010,10839.9,872.5
18015,10537.4,580
18020,10727.3,760
18025,10947.9,960
18030,10885.4,1010
18035,11420.4,700
18040,10796.9,790
18045,10953.5,750
18050,11378.2,850
18055,10616.7,1140
18060,11071.2,1030
18065,11317.1,1080
18070,10959,800
18075,10705.7,602.5
18080,11241.7,530
18085,10987.8,600
18090,11205.5,362.5
18095,10669.1,900
18100,10818.8,840
18105,10771.7,630
18110,10761.8,620
18115,10777.4,780
18120,10872.4,600
18125,10884.1,372.5
18130,11004.7,1230
18135,10994.7,750
18140,10621,960
18145,10526.2,690
18150,10987.4,910
18155,10958.8,462.5
18160,10875.8,650
18165,11452.2,710
18170,11062.9,720
18175,10832.3,1070
18180,10786.9,950
18185,10618.3,750
18190,11126.7,720
18195,10739.4,960
18200,11056.7,1030
18205,11260.2,960
18210,10711.9,892.5
18215,11295.1,750
18220,11322.9,950
18225,10901.4,740
18230,10930.4,730
18235,11277.7,830
18240,10545.7,950
18245,11036.7,1140
18250,10771.5,1070
18255,11121.7,1050
18260,11204.2,520
18265,11079.4,560
18270,11465.8,930
18275,10632.2,670
18280,11265.1,862.5
18285,11572.1,592.5
18290,10988.6,822.5
18295,11159.1,572.5
18300,12580.6,710
18305,11027.9,770
18310,11113.8,572.5
18315,11189.7,902.5
18320,10846.9,1200
18325,11513.6,840
18330,11562.3,1150
18335,10641.4,992.5
18340,11171,300
18345,10573.2,970
18350,11900.7,850
18355,11593.7,890
18360,11503.7,830
18365,10739.4,660
18370,10890.6,512.5
18375,10951.9,490
18380,10960.7,442.5
18385,10580.9,512.5
18390,11771.2,632.5
18395,10964.3,720
18400,11236.4,810
18405,11369.8,680
18410,10596.7,560
18415,10828.2,450
18420,10591.1,632.5
18425,10658.6,640
18430,10651.1,870
18435,10860.7,790
18440,11030.7,602.5
18445,11703.3,800
18450,11059.6,910
18455,10648.5,860
18460,10726.3,500
18465,10665.1,480
18470,10997.3,550
18475,11536.1,780
18480,11302.1,580
18485,10924.4,600
18490,11055,1990
18495,11150.1,450
18500,10760.5,912.5
18505,10838.1,660
18510,10954.9,680
18515,10730.8,700
18520,10706.9,890
18525,11078.4,620
18530,10825.1,1850
18535,11356.3,1880
18540,10773.4,822.5
18545,11560.4,650
18550,11851.2,910
18555,10872.5,1160
18560,11456.1,720
18565,10990,2150
18570,10777.8,560
18575,11260.4,540
18580,11641.7,610
18585,10945.3,1912.5
18590,11012.8,720
18595,10935.9,760
18600,10955.3,1020
18605,10998.4,700
18610,11992.5,1000
18615,10908.6,580
18620,11383.7,1760
18625,10923.8,672.5
18630,11221,820
18635,11225.3,1080
18640,10954.5,450
18645,10917.2,2050
18650,11352.1,1950
18655,10760.3,730
18660,10789.9,720
18665,11431.3,1592.5
18670,10701.9,570
18675,10599.3,2180
18680,11456.2,990
18685,10985,1732.5
18690,11439.3,502.5
18695,10783.7,580
18700,10639.4,810
18705,10781.4,600
18710,11165,710
18715,10932.8,1950
18720,12041.5,2020
18725,11326.4,710
18730,11572.4,720
18735,10764.7,620
18740,10639.3,612.5
18745,10866.1,462.5
18750,10888.1,822.5
18755,10934.3,700
18760,10855,890
18765,11396.9,532.5
18770,10977.5,630
18775,11357.4,620
18780,10817.4,540
18785,10530.3,770
18790,10872,592.5
18795,11484.3,980
18800,11489.2,1862.5
18805,10739.9,1060
18810,10639,600
18815,11360.8,1900
18820,11020.3,1912.5
18825,11584.1,2002.5
18830,10736.4,1702.5
18835,10911.3,700
18840,11149.8,2050
18845,10959.3,870
18850,11362.8,642.5
18855,11600.8,850
18860,11001.6,1732.5
18865,11307.4,672.5
18870,10847.1,772.5
18875,10980.3,590
18880,11602.2,830
18885,10635.2,932.5
18890,10747,652.5
18895,11739.7,760
18900,10556.1,1930
18905,10681.6,1000
18910,10777.7,860
18915,10892,710
18920,11777,1112.5
18925,10838.6,2132.5
18930,10669.6,850
18935,11203,1822.5
18940,10694.6,740
18945,10805.3,802.5
18950,11618.6,890
18955,10801.6,1682.5
18960,10687.8,2150
18965,10545.6,950
18970,11011.5,630
18975,10665.9,900
18980,10733,1410
18985,10618.6,880
18990,10860.6,2062.5
18995,10558.5,612.5
19000,10706.4,442.5
19005,11154.2,2160
19010,11563.9,550
19015,10690.2,920
19020,10682.2,922.5
19025,11798.5,860
19030,11508,860
19035,10747.7,980
19040,10841.5,1130
19045,10682.5,600
19050,11307.2,1070
19055,10816.7,1860
19060,11119.6,2175
19065,10895.1,680
19070,10830.9,740
19075,10768.3,670
19080,11264.2,822.5
19085,10868.3,2360
19090,11894.2,832.5
19095,10715.6,660
19100,10733.4,712.5
19105,10772.4,1982.5
19110,10864.9,1692.5
19115,10779.1,1050
19120,11657.8,2092.5
19125,11154.8,715
19130,11134.6,2010
19135,11114.4,1250
19140,10851.2,1832.5
19145,10620.1,562.5
19150,10750.6,450
19155,10869.2,2150
19160,10939.6,605
19165,10767.9,960
19170,10918.4,2170
19175,10551.8,710
19180,10697.9,1860
19185,10859.9,2170
19190,10572.6,560
19195,10897.9,662.5
19200,11082.9,930
19205,11201.1,810
19210,11354,2270
19215,10564.9,810
19220,10583.2,1190
19225,10578.8,2190
19230,11989.3,880
19235,10805.5,590
19240,10980.7,972.5
19245,10880.7,1050
19250,11069,860
19255,10619.5,950
19260,10874.2,2130
19265,10679.9,1010
19270,11540,630
19275,10689,642.5
19280,10713.2,572.5
19285,10914.9,2070
19290,10972.2,2140
19295,11240.5,2080
19300,11196.3,990
19305,10689,2050
19310,10787.1,810
19315,10947.5,662.5
19320,10909.3,1240
19325,10863.6,1050
19330,11284.3,500
19335,11498.3,740
19340,10785,810
19345,10687.8,770
19350,10712.4,962.5
19355,11149.8,730
19360,10904.5,1180
19365,11148.8,810
19370,10744.2,1330
19375,11245.7,2370
19380,11575.2,660
19385,10732.4,610
19390,10752.2,920
19395,11289.1,630
19400,11187.4,2380
19405,11230.2,742.5
19410,10883.5,1180
19415,11126.2,660
19420,12066.8,2300
19425,11700.4,880
19430,11095.7,922.5
19435,10878,850
19440,10685.5,780
19445,11159.2,912.5
19450,10952,1170
19455,10557,1060
19460,10855.8,1370
19465,11272.4,580
19470,11220.1,690
19475,11349,572.5
19480,11058.3,1902.5
19485,11235.5,570
19490,11018.3,710
19495,10968.1,1020
19500,10799.4,2280
19505,10822.4,980
19510,10909.9,780
19515,10690.4,750
19520,11551.4,642.5
19525,10856.3,1250
19530,10843.4,2350
19535,11961.5,1930
19540,10792.1,720
19545,10502.2,802.5
19550,10853.2,2250
19555,11464.6,472.5
19560,10752.7,562.5
19565,10597.2,1110
19570,10668.3,970
19575,10646.9,920
19580,10711.3,1360
19585,10880.2,910
19590,10626.1,950
19595,11390.5,1090
19600,10850.6,1160
19605,10681,2372.5
